stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
100848,Blenkinsop at Union (NB),NB_Blenkinsop_FS_Union,48.4652179955429,-123.350012,VIC,Victoria Regional Transit System,Saanich
100849,Admirals at Gorge (EB),EB_Admirals_FS_Gorge,48.4537821650435,-123.419993869737,VIC,Victoria Regional Transit System,Saanich
100850,Uplands at Dewdney (EB),EB_Uplands_FS_Dewdney,48.4442929953077,-123.309456999473,VIC,Victoria Regional Transit System,Oak Bay
100852,Admirals at Murray (EB),EB_Admirals_FS_Murray,48.4550235796322,-123.417671439272,VIC,Victoria Regional Transit System,Saanich
100853,Quadra at Reynolds (NB),NB_Quadra_FS_Reynolds,48.4668676561857,-123.361742181271,VIC,Victoria Regional Transit System,Saanich
100854,Borden at Reynolds (SB),SB_Borden_NS_Reynolds,48.4669359700913,-123.360182328221,VIC,Victoria Regional Transit System,Saanich
100855,Interurban at Columbine (SB),SB_Interurban_NS_Columbine,48.4640003302442,-123.397204545373,VIC,Victoria Regional Transit System,Saanich
100856,Craigflower at Admirals (EB),EB_Craigflower_FS_Admirals,48.4505669959047,-123.423984999631,VIC,Victoria Regional Transit System,New Songhees 1A
100857,Admirals at Murray (WB),WB_Admirals_FS_Murray,48.4547099955398,-123.418582,VIC,Victoria Regional Transit System,Saanich
100858,Uvic Exchange Bay L,Uvic_Exchange_Bay_L,48.46580992316,-123.308571454335,VIC,Victoria Regional Transit System,Saanich
100859,Craigflower at Admirals (WB),WB_Craigflower_NS_Admirals,48.4507600590911,-123.424072585428,VIC,Victoria Regional Transit System,Esquimalt
100860,Interurban at Columbine (NB),NB_Interurban_FS_Columbine,48.4642156590432,-123.396906363414,VIC,Victoria Regional Transit System,Saanich
100861,Richmond at Poplar (SB),SB_Richmond_FS_Poplar,48.4596195164756,-123.330008945295,VIC,Victoria Regional Transit System,Saanich
100651,Canteen at Esquimalt (SB),SB_Canteen_FS_Esquimalt,48.4288994829019,-123.424481005062,VIC,Victoria Regional Transit System,Esquimalt
100652,Richmond at Cochrane (NB),NB_Richmond_NS_Cochrane,48.4442449958973,-123.326687182201,VIC,Victoria Regional Transit System,Saanich
100653,Lansdowne at Service (EB),EB_Lansdowne_FS_Service,48.446099438287,-123.327210884708,VIC,Victoria Regional Transit System,Saanich
100654,Windsor at Monterey (EB),EB_Windsor_FS_Monterey,48.4219166470487,-123.313851145432,VIC,Victoria Regional Transit System,Oak Bay
100655,Quadra at Tattersall Dr (NB),NB_Quadra_FS_Tattersall Dr,48.4580853598335,-123.359787517978,VIC,Victoria Regional Transit System,Saanich
100656,Shelbourne at North Dairy (NB),NB_Shelbourne_FS_North Dairy,48.4484229959322,-123.332980363789,VIC,Victoria Regional Transit System,Saanich
100657,Oak Bay at Monterey (EB),EB_Oak Bay_NS_Monterey,48.426400643648,-123.314579000029,VIC,Victoria Regional Transit System,Oak Bay
100659,Foul Bay at Townley (SB),SB_Foul Bay_FS_Townley,48.4400538156711,-123.322184698698,VIC,Victoria Regional Transit System,Saanich
100661,Maplewood at Derby (NB),NB_Maplewood_FS_Derby,48.4556409956254,-123.350811616947,VIC,Victoria Regional Transit System,Saanich
100662,Burnside Rd W at Tillicum (SB),SB_Burnside Rd W_NS_Tillicum,48.4545491787096,-123.39351576694,VIC,Victoria Regional Transit System,Saanich
100664,Cadboro Bay at Eastdowne (WB),WB_Cadboro Bay_FS_Eastdowne,48.4335285651231,-123.317134944354,VIC,Victoria Regional Transit System,Oak Bay
100665,Foul Bay at Townley (NB),NB_Foul Bay_FS_Townley,48.4405494792271,-123.3219275374,VIC,Victoria Regional Transit System,Oak Bay
100668,Obed at Bodega (WB),WB_Obed_FS_Bodega,48.451637512909,-123.401107471534,VIC,Victoria Regional Transit System,Saanich
100669,Monterey at Woodlawn (NB),NB_Monterey_NS_Woodlawn,48.4284595256376,-123.313919867055,VIC,Victoria Regional Transit System,Oak Bay
100670,Burnside Rd W at Tillicum (NB),NB_Burnside Rd W_FS_Tillicum,48.4551290970492,-123.393520599766,VIC,Victoria Regional Transit System,Saanich
100671,Tillicum Mall Bay 1,Tillicum_Mall_Bay_1,48.4543214124784,-123.396376846942,VIC,Victoria Regional Transit System,Saanich
100673,Cadboro Bay at Eastdowne (EB),EB_Cadboro Bay_FS_Eastdowne,48.4334609955335,-123.315914,VIC,Victoria Regional Transit System,Oak Bay
100674,Monterey at Woodlawn (SB),SB_Monterey_FS_Woodlawn,48.4284955681241,-123.314233532376,VIC,Victoria Regional Transit System,Oak Bay
100676,Cedar Hill at Oakcrest (NB),NB_Cedar Hill_NS_Oakcrest,48.4529699955393,-123.340115,VIC,Victoria Regional Transit System,Saanich
100677,Cedar Hill at Oakcrest (SB),SB_Cedar Hill_FS_Oakcrest,48.4531449955394,-123.340237,VIC,Victoria Regional Transit System,Saanich
100678,Richmond at Watson (SB),SB_Richmond_NS_Watson,48.4455300744089,-123.326748657189,VIC,Victoria Regional Transit System,Saanich
100679,Vernon at Ravine (WB),WB_Vernon_FS_Ravine,48.4589419951878,-123.376478999795,VIC,Victoria Regional Transit System,Saanich
100680,Lansdowne at Richmond (WB),WB_Lansdowne_FS_Richmond,48.446183569272,-123.327179156059,VIC,Victoria Regional Transit System,Saanich
100681,Foul Bay at Neil (SB),SB_Foul Bay_FS_Neil,48.4417003909467,-123.322056444447,VIC,Victoria Regional Transit System,Saanich
100682,Maplewood at Astoria (SB),SB_Maplewood_NS_Astoria,48.4565974069921,-123.350989735529,VIC,Victoria Regional Transit System,Saanich
100683,Craigflower at Garthland (WB),WB_Craigflower_NS_Garthland,48.4465748461474,-123.412209544311,VIC,Victoria Regional Transit System,Esquimalt
100684,Carey at Harriet (NB),NB_Carey_NS_Harriet,48.458329901482,-123.379246199894,VIC,Victoria Regional Transit System,Saanich
100685,Shelbourne at McRae (SB),SB_Shelbourne_FS_McRae,48.4500966672398,-123.333401817932,VIC,Victoria Regional Transit System,Saanich
100686,Oak Bay at Oliver (EB),EB_Oak Bay_FS_Oliver,48.4263507064517,-123.312250909953,VIC,Victoria Regional Transit System,Oak Bay
100687,Craigflower at Garthland (EB),EB_Craigflower_FS_Garthland,48.4465259955977,-123.412361000408,VIC,Victoria Regional Transit System,Esquimalt
100688,Maplewood at Pike (NB),NB_Maplewood_NS_Pike,48.4570422612024,-123.350837659577,VIC,Victoria Regional Transit System,Saanich
100689,Foul Bay at Neil (NB),NB_Foul Bay_FS_Neil,48.4422232047456,-123.321838855742,VIC,Victoria Regional Transit System,Oak Bay
100690,Windsor at St Patrick (EB),EB_Windsor_FS_St Patrick,48.421904097804,-123.311372999774,VIC,Victoria Regional Transit System,Oak Bay
100691,Admirals at Coles (EB),EB_Admirals_NS_Coles,48.4380945955349,-123.4223105,VIC,Victoria Regional Transit System,Esquimalt
100692,Admirals at Coles (WB),WB_Admirals_FS_Coles,48.4382246955349,-123.4222951,VIC,Victoria Regional Transit System,Esquimalt
100693,Esquimalt at Lyall (EB),EB_Esquimalt_FS_Lyall,48.4284139958503,-123.428095999984,VIC,Victoria Regional Transit System,Esquimalt
100694,Central at St Patrick (WB),WB_Central_NS_St Patrick,48.4167067316003,-123.311497050049,VIC,Victoria Regional Transit System,Oak Bay
100695,Gorge Rd W at Dysart (EB),EB_Gorge Rd W_FS_Dysart,48.4501249880826,-123.409159272603,VIC,Victoria Regional Transit System,Saanich
100697,Shelbourne at McRae (NB),NB_Shelbourne_FS_McRae,48.4508666594469,-123.332922364128,VIC,Victoria Regional Transit System,Saanich
100698,Lyall at Moresby (WB),WB_Lyall_FS_Moresby,48.4276359953072,-123.428138999818,VIC,Victoria Regional Transit System,Esquimalt
100699,Gorge Rd W at Heath (WB),WB_Gorge Rd W_FS_Heath,48.4502400107909,-123.408638545958,VIC,Victoria Regional Transit System,Saanich
100981,Glanford at Agnes (SB),SB_Glanford_NS_Agnes,48.4726070030572,-123.389807636455,VIC,Victoria Regional Transit System,Saanich
100982,McKenzie 1400 block (WB),WB_1400_block_McKenzie,48.4715273997861,-123.344661172639,VIC,Victoria Regional Transit System,Saanich
100984,Interurban at Hyacinth (SB),SB_Interurban_NS_Hyacinth,48.4694449467655,-123.403706654511,VIC,Victoria Regional Transit System,Saanich
100986,Lansdowne at Norfolk (WB),WB_Lansdowne_NS_Norfolk,48.4445361234861,-123.29694062417,VIC,Victoria Regional Transit System,Oak Bay
100987,Interurban at Hyacinth (NB),NB_Interurban_FS_Hyacinth,48.46927492277,-123.403418197806,VIC,Victoria Regional Transit System,Saanich
100988,McKenzie at Shelbourne (EB),EB_McKenzie_FS_Shelbourne,48.4685852423659,-123.332073733246,VIC,Victoria Regional Transit System,Saanich
100989,Burnside Rd W at Wilkinson (WB),WB_Burnside Rd W_FS_Wilkinson,48.465483995543,-123.416345,VIC,Victoria Regional Transit System,Saanich
100990,Wilkinson at Burnside Rd W (SB),SB_Wilkinson_NS_Burnside Rd W,48.4656348359609,-123.41581145208,VIC,Victoria Regional Transit System,Saanich
100991,Ring at West Campus (SB),SB_Ring_NS_West Campus,48.4618819961188,-123.316143545106,VIC,Victoria Regional Transit System,Oak Bay
100992,Wilkinson at Burnside Rd W (NB),NB_Wilkinson_FS_Burnside Rd W,48.4663569952256,-123.415105000378,VIC,Victoria Regional Transit System,Saanich
100993,Burnside Rd W at Mildred (EB),EB_Burnside Rd W_FS_Mildred,48.4654879955431,-123.417182,VIC,Victoria Regional Transit System,Saanich
100994,Shelbourne at McKenzie (NB),NB_Shelbourne_FS_McKenzie,48.4693179956014,-123.332614000553,VIC,Victoria Regional Transit System,Saanich
100995,Shelbourne 3970 block (SB),SB_3970_block_Shelbourne,48.4705519469392,-123.33274820658,VIC,Victoria Regional Transit System,Saanich
100996,Douglas at Rogers (NB),NB_Douglas_NS_Rogers,48.4749789955182,-123.383484000113,VIC,Victoria Regional Transit System,Saanich
100997,Midland at Beach (NB),NB_Midland_AT_Beach,48.4519579957045,-123.301315999889,VIC,Victoria Regional Transit System,Oak Bay
100863,Cedar Hill at Cedar Hill Cross (SB),SB_Cedar Hill_FS_Cedar Hill Cross,48.4622019955421,-123.337406,VIC,Victoria Regional Transit System,Saanich
100864,Henderson at Dundrum (NB),NB_Henderson_FS_Dundrum,48.4512600675422,-123.315977389544,VIC,Victoria Regional Transit System,Oak Bay
100865,Carey at Columbine (EB),EB_Carey_FS_Columbine,48.4657559955431,-123.39047,VIC,Victoria Regional Transit System,Saanich
100866,Carey at Ralph (NB),NB_Carey_NS_Ralph,48.4642573260613,-123.387015257578,VIC,Victoria Regional Transit System,Saanich
100867,Shelbourne at Cedar Hill Cross (SB),SB_Shelbourne_FS_Cedar Hill Cross,48.4609861624589,-123.333059493021,VIC,Victoria Regional Transit System,Saanich
100868,Cedar Hill Cross at Merriman (WB),WB_Cedar Hill Cross_FS_Merriman,48.4642039955426,-123.342388,VIC,Victoria Regional Transit System,Saanich
100869,Richmond at Poplar (NB),NB_Richmond_NS_Poplar,48.4597512329731,-123.32987375377,VIC,Victoria Regional Transit System,Saanich
100870,Nottingham at Dorset (WB),WB_Nottingham_NS_Dorset,48.4435539959042,-123.307388999579,VIC,Victoria Regional Transit System,Oak Bay
100871,Uvic Exchange Bay O,Uvic_Exchange_Bay_O,48.4656417284464,-123.308648555792,VIC,Victoria Regional Transit System,Saanich
100872,Mckenzie Offramp (SB),SB_Mckenzie Offramp,48.4674393636737,-123.382103661404,VIC,Victoria Regional Transit System,Saanich
100873,Carey at Columbine (WB),WB_Carey_NS_Columbine,48.4659209955432,-123.390492,VIC,Victoria Regional Transit System,Saanich
100874,Cedar Hill Cross at Synod (WB),WB_Cedar Hill Cross_NS_Synod,48.4632409955424,-123.338621,VIC,Victoria Regional Transit System,Saanich
100875,Mckenzie Onramp (NB),NB_Mckenzie Onramp,48.4678568686076,-123.378947431123,VIC,Victoria Regional Transit System,Saanich
100876,McKenzie at Glanford (EB),EB_McKenzie_FS_Glanford,48.4669063273073,-123.386823052532,VIC,Victoria Regional Transit System,Saanich
100877,McKenzie 660 block (EB),EB_660_block_McKenzie,48.4676083187587,-123.382295863317,VIC,Victoria Regional Transit System,Saanich
100878,Uvic Exchange Bay P,Uvic_Exchange_Bay_P,48.4657251660585,-123.308424844297,VIC,Victoria Regional Transit System,Saanich
100879,Cedar Hill Cross at Epsom (WB),WB_Cedar Hill Cross_FS_Epsom,48.465490995543,-123.345639,VIC,Victoria Regional Transit System,Saanich
100880,Blenkinsop at Downham (SB),SB_Blenkinsop_NS_Downham,48.4664959903293,-123.349950986861,VIC,Victoria Regional Transit System,Saanich
100881,Outlook at Aldersmith (SB),SB_Outlook_FS_Aldersmith,48.4475089953368,-123.427868000185,VIC,Victoria Regional Transit System,View Royal
100882,McKenzie at Carey (EB),EB_McKenzie_FS_Carey,48.4664569661406,-123.390557249255,VIC,Victoria Regional Transit System,Saanich
100883,McKenzie at Douglas (EB),EB_McKenzie_NS_Douglas,48.4680812595566,-123.379386074992,VIC,Victoria Regional Transit System,Saanich
100884,McKenzie at 700 Blk (WB),WB_McKenzie_AT_700 Blk,48.4674586072946,-123.38459253789,VIC,Victoria Regional Transit System,Saanich
100885,Quadra at Greenridge (SB),SB_Quadra_NS_Greenridge,48.4684273316124,-123.363528454342,VIC,Victoria Regional Transit System,Saanich
100886,Cedar Hill Cross at Marjean (WB),WB_Cedar Hill Cross_FS_Marjean,48.4662489955433,-123.347719,VIC,Victoria Regional Transit System,Saanich
100887,McKenzie at Glanford (WB),WB_McKenzie_FS_Glanford,48.4668979981322,-123.389182214977,VIC,Victoria Regional Transit System,Saanich
100888,Shelbourne at Cedar Hill Cross (NB),NB_Shelbourne_FS_Cedar Hill Cross,48.4617824722727,-123.332858152755,VIC,Victoria Regional Transit System,Saanich
100889,Uvic Exchange Bay Q,Uvic_Exchange_Bay_Q,48.4658532637228,-123.308262553996,VIC,Victoria Regional Transit System,Saanich
100890,McKenzie at Douglas (WB),WB_McKenzie_NS_Douglas,48.4684732566104,-123.37841464132,VIC,Victoria Regional Transit System,Saanich
100891,Saanich at McKenzie (SB),SB_Saanich_FS_McKenzie,48.4689913066351,-123.371025427732,VIC,Victoria Regional Transit System,Saanich
100892,Saanich at McKenzie (NB),NB_Saanich_NS_McKenzie,48.4690944888961,-123.370843792685,VIC,Victoria Regional Transit System,Saanich
100893,McKenzie at Nelthorpe (EB),EB_McKenzie_NS_Nelthorpe,48.4688314939591,-123.373564357172,VIC,Victoria Regional Transit System,Saanich
100894,Glanford at McKenzie (NB),NB_Glanford_FS_McKenzie,48.4676083333259,-123.38806420172,VIC,Victoria Regional Transit System,Saanich
100895,Quadra at Greenridge (NB),NB_Quadra_FS_Greenridge,48.468771991136,-123.36332654602,VIC,Victoria Regional Transit System,Saanich
100896,Island at Shoreline (NB),NB_Island_NS_Shoreline,48.4517429956651,-123.425608999597,VIC,Victoria Regional Transit System,View Royal
100897,Henderson at Kendal (SB),SB_Henderson_NS_Kendal,48.4527115440975,-123.315471725191,VIC,Victoria Regional Transit System,Oak Bay
100622,Oak Bay at Wilmot (EB),EB_Oak Bay_NS_Wilmot,48.4264463442544,-123.317017000608,VIC,Victoria Regional Transit System,Oak Bay
100623,Burnside Rd W at Albina (EB),EB_Burnside Rd W_FS_Albina,48.4531499955394,-123.392016,VIC,Victoria Regional Transit System,Saanich
100624,Admirals at Colville (EB),EB_Admirals_FS_Colville,48.4369479955346,-123.418263,VIC,Victoria Regional Transit System,Esquimalt
100625,Foul Bay at Kings (SB),SB_Foul Bay_FS_Kings,48.4373778725536,-123.322307328491,VIC,Victoria Regional Transit System,Saanich
100626,Foul Bay at Kings (NB),NB_Foul Bay_NS_Kings,48.4375629389304,-123.322051891416,VIC,Victoria Regional Transit System,Oak Bay
100627,Cedar Hill at McRae (NB),NB_Cedar Hill_FS_McRae,48.4509619955387,-123.340883,VIC,Victoria Regional Transit System,Saanich
100628,Tillicum at Maddock Ave W (NB),NB_Tillicum_FS_Maddock Ave W,48.4522368736549,-123.395298627328,VIC,Victoria Regional Transit System,Saanich
100629,Windsor at Hampshire (EB),EB_Windsor_FS_Hampshire,48.4219376036855,-123.315594133021,VIC,Victoria Regional Transit System,Oak Bay
100630,Maplewood at Camrose (SB),SB_Maplewood_FS_Camrose,48.4540819951026,-123.350660365289,VIC,Victoria Regional Transit System,Saanich
100631,Cedar Hill at Doncaster (SB),SB_Cedar Hill_FS_Doncaster,48.4507038819343,-123.34148046626,VIC,Victoria Regional Transit System,Saanich
100632,Oak Bay at Hampshire (WB),WB_Oak Bay_NS_Hampshire,48.4265790932365,-123.315780289447,VIC,Victoria Regional Transit System,Oak Bay
100633,Central at Monterey (WB),WB_Central_FS_Monterey,48.416720626271,-123.315336925316,VIC,Victoria Regional Transit System,Oak Bay
100634,Craigflower at Forshaw (WB),WB_Craigflower_NS_Forshaw,48.4454045098518,-123.409760241159,VIC,Victoria Regional Transit System,Esquimalt
100635,Esquimalt at Grafton (EB),EB_Esquimalt_NS_Grafton,48.4293916928383,-123.423443756628,VIC,Victoria Regional Transit System,Esquimalt
100636,Shelbourne at North Dairy (SB),SB_Shelbourne_FS_North Dairy,48.4467593452789,-123.33341742039,VIC,Victoria Regional Transit System,Victoria
100637,North Dairy at Browning (WB),WB_North Dairy_FS_Browning,48.448366695038,-123.334689999659,VIC,Victoria Regional Transit System,Saanich
100638,Colville at Admirals (WB),WB_Colville_NS_Admirals,48.4375093643345,-123.418559813197,VIC,Victoria Regional Transit System,Esquimalt
100639,Cadboro Bay at Epworth (WB),WB_Cadboro Bay_FS_Epworth,48.4325318955332,-123.3201351,VIC,Victoria Regional Transit System,Oak Bay
100641,Lansdowne at Aldridge (WB),WB_Lansdowne_NS_Aldridge,48.4462195673808,-123.330395752221,VIC,Victoria Regional Transit System,Saanich
100642,Vernon at Nigel (WB),WB_Vernon_NS_Nigel,48.4564358778772,-123.371291003541,VIC,Victoria Regional Transit System,Saanich
100643,Saanich at Calumet (SB),SB_Saanich_FS_Calumet,48.4568136679053,-123.369745959182,VIC,Victoria Regional Transit System,Saanich
100644,Craigflower at Forshaw (EB),EB_Craigflower_NS_Forshaw,48.4456121464764,-123.410404620212,VIC,Victoria Regional Transit System,Esquimalt
100645,Saanich at Darwin (NB),NB_Saanich_FS_Darwin,48.4571431688873,-123.369273671267,VIC,Victoria Regional Transit System,Saanich
100646,Richmond at Forrester (SB),SB_Richmond_NS_Forrester,48.4440549958167,-123.327213726503,VIC,Victoria Regional Transit System,Saanich
100647,Quadra at Tattersall Dr (SB),SB_Quadra_NS_Tattersall Dr,48.4578442153223,-123.360100276596,VIC,Victoria Regional Transit System,Saanich
100648,Tillicum at Burnside Rd W (SB),SB_Tillicum_FS_Burnside Rd W,48.4533032436746,-123.394288862943,VIC,Victoria Regional Transit System,Saanich
100649,Obed at Bodega (EB),EB_Obed_FS_Bodega,48.45133673313,-123.400688178609,VIC,Victoria Regional Transit System,Saanich
100650,Blanshard at Ravine (EB),EB_Blanshard_FS_Ravine,48.457037020043,-123.37600895954,VIC,Victoria Regional Transit System,Saanich
100731,Shelbourne at Knight (NB),NB_Shelbourne_FS_Knight,48.4530510702352,-123.332995038985,VIC,Victoria Regional Transit System,Saanich
100732,Blenkinsop at Tattersall (SB),SB_Blenkinsop_NS_Tattersall,48.4590889953651,-123.35099900057,VIC,Victoria Regional Transit System,Saanich
100733,Admirals at Parklands (SB),SB_Admirals_FS_Parklands,48.4393319955352,-123.4247,VIC,Victoria Regional Transit System,Esquimalt
100734,Newport at Beresford (NB),NB_Newport_NS_Beresford,48.4254299017116,-123.308901967899,VIC,Victoria Regional Transit System,Oak Bay
100735,Obed at Dysart (WB),WB_Obed_NS_Dysart,48.4539839956173,-123.405590999477,VIC,Victoria Regional Transit System,Saanich
